canonical,year,file_type,var_code,label,category,dtype,required,transform
fam_er55718,2013,FAM,ER55718,,FAM/Unknown,,0,
fam_er55719,2013,FAM,ER55719,,FAM/Unknown,,0,
fam_er55720,2013,FAM,ER55720,,FAM/Unknown,,0,
fam_er55721,2013,FAM,ER55721,,FAM/Unknown,,0,
fam_er55722,2013,FAM,ER55722,,FAM/Unknown,,0,
fam_er55723,2013,FAM,ER55723,,FAM/Unknown,,0,
fam_er55724,2013,FAM,ER55724,,FAM/Unknown,,0,
fam_er55725,2013,FAM,ER55725,,FAM/Unknown,,0,
fam_er55726,2013,FAM,ER55726,,FAM/Unknown,,0,
fam_er55727,2013,FAM,ER55727,,FAM/Unknown,,0,
fam_er55728,2013,FAM,ER55728,,FAM/Unknown,,0,
fam_er55729,2013,FAM,ER55729,,FAM/Unknown,,0,
fam_er55730,2013,FAM,ER55730,,FAM/Unknown,,0,
fam_er55731,2013,FAM,ER55731,,FAM/Unknown,,0,
fam_er55732,2013,FAM,ER55732,,FAM/Unknown,,0,
fam_er55733,2013,FAM,ER55733,,FAM/Unknown,,0,
fam_er55734,2013,FAM,ER55734,,FAM/Unknown,,0,
fam_er55735,2013,FAM,ER55735,,FAM/Unknown,,0,
fam_er55736,2013,FAM,ER55736,,FAM/Unknown,,0,
fam_er55737,2013,FAM,ER55737,,FAM/Unknown,,0,
fam_er55738,2013,FAM,ER55738,,FAM/Unknown,,0,
fam_er55739,2013,FAM,ER55739,,FAM/Unknown,,0,
fam_er55740,2013,FAM,ER55740,,FAM/Unknown,,0,
fam_er55741,2013,FAM,ER55741,,FAM/Unknown,,0,
fam_er55742,2013,FAM,ER55742,,FAM/Unknown,,0,
fam_er55743,2013,FAM,ER55743,,FAM/Unknown,,0,
fam_er55744,2013,FAM,ER55744,,FAM/Unknown,,0,
fam_er55745,2013,FAM,ER55745,,FAM/Unknown,,0,
fam_er55746,2013,FAM,ER55746,,FAM/Unknown,,0,
fam_er55747,2013,FAM,ER55747,,FAM/Unknown,,0,
fam_er55748,2013,FAM,ER55748,,FAM/Unknown,,0,
fam_er55749,2013,FAM,ER55749,,FAM/Unknown,,0,
fam_er55750,2013,FAM,ER55750,,FAM/Unknown,,0,
fam_er55751,2013,FAM,ER55751,,FAM/Unknown,,0,
fam_er55752,2013,FAM,ER55752,,FAM/Unknown,,0,
fam_er55753,2013,FAM,ER55753,,FAM/Unknown,,0,
fam_er55754,2013,FAM,ER55754,,FAM/Unknown,,0,
fam_er55755,2013,FAM,ER55755,,FAM/Unknown,,0,
fam_er55756,2013,FAM,ER55756,,FAM/Unknown,,0,
fam_er55757,2013,FAM,ER55757,,FAM/Unknown,,0,
fam_er55758,2013,FAM,ER55758,,FAM/Unknown,,0,
fam_er55759,2013,FAM,ER55759,,FAM/Unknown,,0,
fam_er55760,2013,FAM,ER55760,,FAM/Unknown,,0,
fam_er55761,2013,FAM,ER55761,,FAM/Unknown,,0,
fam_er55762,2013,FAM,ER55762,,FAM/Unknown,,0,
fam_er55763,2013,FAM,ER55763,,FAM/Unknown,,0,
fam_er55764,2013,FAM,ER55764,,FAM/Unknown,,0,
fam_er55765,2013,FAM,ER55765,,FAM/Unknown,,0,
fam_er55766,2013,FAM,ER55766,,FAM/Unknown,,0,
fam_er55767,2013,FAM,ER55767,,FAM/Unknown,,0,
fam_er55768,2013,FAM,ER55768,,FAM/Unknown,,0,
fam_er55769,2013,FAM,ER55769,,FAM/Unknown,,0,
fam_er55770,2013,FAM,ER55770,,FAM/Unknown,,0,
fam_er55771,2013,FAM,ER55771,,FAM/Unknown,,0,
fam_er55772,2013,FAM,ER55772,,FAM/Unknown,,0,
fam_er55773,2013,FAM,ER55773,,FAM/Unknown,,0,
fam_er55774,2013,FAM,ER55774,,FAM/Unknown,,0,
fam_er55775,2013,FAM,ER55775,,FAM/Unknown,,0,
fam_er55776,2013,FAM,ER55776,,FAM/Unknown,,0,
fam_er55777,2013,FAM,ER55777,,FAM/Unknown,,0,
fam_er55778,2013,FAM,ER55778,,FAM/Unknown,,0,
fam_er55779,2013,FAM,ER55779,,FAM/Unknown,,0,
fam_er55780,2013,FAM,ER55780,,FAM/Unknown,,0,
fam_er55781,2013,FAM,ER55781,,FAM/Unknown,,0,
fam_er55782,2013,FAM,ER55782,,FAM/Unknown,,0,
fam_er55783,2013,FAM,ER55783,,FAM/Unknown,,0,
fam_er55784,2013,FAM,ER55784,,FAM/Unknown,,0,
fam_er55785,2013,FAM,ER55785,,FAM/Unknown,,0,
fam_er55786,2013,FAM,ER55786,,FAM/Unknown,,0,
fam_er55787,2013,FAM,ER55787,,FAM/Unknown,,0,
fam_er55788,2013,FAM,ER55788,,FAM/Unknown,,0,
fam_er55789,2013,FAM,ER55789,,FAM/Unknown,,0,
fam_er55790,2013,FAM,ER55790,,FAM/Unknown,,0,
fam_er55791,2013,FAM,ER55791,,FAM/Unknown,,0,
fam_er55792,2013,FAM,ER55792,,FAM/Unknown,,0,
fam_er55793,2013,FAM,ER55793,,FAM/Unknown,,0,
fam_er55794,2013,FAM,ER55794,,FAM/Unknown,,0,
fam_er55795,2013,FAM,ER55795,,FAM/Unknown,,0,
fam_er55796,2013,FAM,ER55796,,FAM/Unknown,,0,
fam_er55797,2013,FAM,ER55797,,FAM/Unknown,,0,
fam_er55798,2013,FAM,ER55798,,FAM/Unknown,,0,
fam_er55799,2013,FAM,ER55799,,FAM/Unknown,,0,
fam_er55800,2013,FAM,ER55800,,FAM/Unknown,,0,
fam_er55801,2013,FAM,ER55801,,FAM/Unknown,,0,
fam_er55802,2013,FAM,ER55802,,FAM/Unknown,,0,
fam_er55803,2013,FAM,ER55803,,FAM/Unknown,,0,
fam_er55804,2013,FAM,ER55804,,FAM/Unknown,,0,
fam_er55805,2013,FAM,ER55805,,FAM/Unknown,,0,
fam_er55806,2013,FAM,ER55806,,FAM/Unknown,,0,
fam_er55807,2013,FAM,ER55807,,FAM/Unknown,,0,
fam_er55808,2013,FAM,ER55808,,FAM/Unknown,,0,
fam_er55809,2013,FAM,ER55809,,FAM/Unknown,,0,
fam_er55810,2013,FAM,ER55810,,FAM/Unknown,,0,
fam_er55811,2013,FAM,ER55811,,FAM/Unknown,,0,
fam_er55812,2013,FAM,ER55812,,FAM/Unknown,,0,
fam_er55813,2013,FAM,ER55813,,FAM/Unknown,,0,
fam_er55814,2013,FAM,ER55814,,FAM/Unknown,,0,
fam_er55815,2013,FAM,ER55815,,FAM/Unknown,,0,
fam_er55816,2013,FAM,ER55816,,FAM/Unknown,,0,
fam_er55817,2013,FAM,ER55817,,FAM/Unknown,,0,
fam_er55818,2013,FAM,ER55818,,FAM/Unknown,,0,
fam_er55819,2013,FAM,ER55819,,FAM/Unknown,,0,
fam_er55820,2013,FAM,ER55820,,FAM/Unknown,,0,
fam_er55821,2013,FAM,ER55821,,FAM/Unknown,,0,
fam_er55822,2013,FAM,ER55822,,FAM/Unknown,,0,
fam_er55823,2013,FAM,ER55823,,FAM/Unknown,,0,
fam_er55824,2013,FAM,ER55824,,FAM/Unknown,,0,
fam_er55825,2013,FAM,ER55825,,FAM/Unknown,,0,
fam_er55826,2013,FAM,ER55826,,FAM/Unknown,,0,
fam_er55827,2013,FAM,ER55827,,FAM/Unknown,,0,
fam_er55828,2013,FAM,ER55828,,FAM/Unknown,,0,
fam_er55829,2013,FAM,ER55829,,FAM/Unknown,,0,
fam_er55830,2013,FAM,ER55830,,FAM/Unknown,,0,
fam_er55831,2013,FAM,ER55831,,FAM/Unknown,,0,
fam_er55832,2013,FAM,ER55832,,FAM/Unknown,,0,
fam_er55833,2013,FAM,ER55833,,FAM/Unknown,,0,
fam_er55834,2013,FAM,ER55834,,FAM/Unknown,,0,
fam_er55835,2013,FAM,ER55835,,FAM/Unknown,,0,
fam_er55836,2013,FAM,ER55836,,FAM/Unknown,,0,
fam_er55837,2013,FAM,ER55837,,FAM/Unknown,,0,
fam_er55838,2013,FAM,ER55838,,FAM/Unknown,,0,
fam_er55839,2013,FAM,ER55839,,FAM/Unknown,,0,
fam_er55840,2013,FAM,ER55840,,FAM/Unknown,,0,
fam_er55841,2013,FAM,ER55841,,FAM/Unknown,,0,
fam_er55842,2013,FAM,ER55842,,FAM/Unknown,,0,
fam_er55843,2013,FAM,ER55843,,FAM/Unknown,,0,
fam_er55844,2013,FAM,ER55844,,FAM/Unknown,,0,
fam_er55845,2013,FAM,ER55845,,FAM/Unknown,,0,
fam_er55846,2013,FAM,ER55846,,FAM/Unknown,,0,
fam_er55847,2013,FAM,ER55847,,FAM/Unknown,,0,
fam_er55848,2013,FAM,ER55848,,FAM/Unknown,,0,
fam_er55849,2013,FAM,ER55849,,FAM/Unknown,,0,
fam_er55850,2013,FAM,ER55850,,FAM/Unknown,,0,
fam_er55851,2013,FAM,ER55851,,FAM/Unknown,,0,
fam_er55852,2013,FAM,ER55852,,FAM/Unknown,,0,
fam_er55853,2013,FAM,ER55853,,FAM/Unknown,,0,
fam_er55854,2013,FAM,ER55854,,FAM/Unknown,,0,
fam_er55855,2013,FAM,ER55855,,FAM/Unknown,,0,
fam_er55856,2013,FAM,ER55856,,FAM/Unknown,,0,
fam_er55857,2013,FAM,ER55857,,FAM/Unknown,,0,
fam_er55858,2013,FAM,ER55858,,FAM/Unknown,,0,
fam_er55859,2013,FAM,ER55859,,FAM/Unknown,,0,
fam_er55860,2013,FAM,ER55860,,FAM/Unknown,,0,
fam_er55861,2013,FAM,ER55861,,FAM/Unknown,,0,
fam_er55862,2013,FAM,ER55862,,FAM/Unknown,,0,
fam_er55863,2013,FAM,ER55863,,FAM/Unknown,,0,
fam_er55864,2013,FAM,ER55864,,FAM/Unknown,,0,
fam_er55865,2013,FAM,ER55865,,FAM/Unknown,,0,
fam_er55866,2013,FAM,ER55866,,FAM/Unknown,,0,
fam_er55867,2013,FAM,ER55867,,FAM/Unknown,,0,
fam_er55868,2013,FAM,ER55868,,FAM/Unknown,,0,
fam_er55869,2013,FAM,ER55869,,FAM/Unknown,,0,
fam_er55870,2013,FAM,ER55870,,FAM/Unknown,,0,
fam_er55871,2013,FAM,ER55871,,FAM/Unknown,,0,
fam_er55872,2013,FAM,ER55872,,FAM/Unknown,,0,
fam_er55873,2013,FAM,ER55873,,FAM/Unknown,,0,
fam_er55874,2013,FAM,ER55874,,FAM/Unknown,,0,
fam_er55875,2013,FAM,ER55875,,FAM/Unknown,,0,
fam_er55876,2013,FAM,ER55876,,FAM/Unknown,,0,
fam_er55877,2013,FAM,ER55877,,FAM/Unknown,,0,
fam_er55878,2013,FAM,ER55878,,FAM/Unknown,,0,
fam_er55879,2013,FAM,ER55879,,FAM/Unknown,,0,
fam_er55880,2013,FAM,ER55880,,FAM/Unknown,,0,
fam_er55881,2013,FAM,ER55881,,FAM/Unknown,,0,
fam_er55882,2013,FAM,ER55882,,FAM/Unknown,,0,
fam_er55883,2013,FAM,ER55883,,FAM/Unknown,,0,
fam_er55884,2013,FAM,ER55884,,FAM/Unknown,,0,
fam_er55885,2013,FAM,ER55885,,FAM/Unknown,,0,
fam_er55886,2013,FAM,ER55886,,FAM/Unknown,,0,
fam_er55887,2013,FAM,ER55887,,FAM/Unknown,,0,
fam_er55888,2013,FAM,ER55888,,FAM/Unknown,,0,
fam_er55889,2013,FAM,ER55889,,FAM/Unknown,,0,
fam_er55890,2013,FAM,ER55890,,FAM/Unknown,,0,
fam_er55891,2013,FAM,ER55891,,FAM/Unknown,,0,
fam_er55892,2013,FAM,ER55892,,FAM/Unknown,,0,
fam_er55893,2013,FAM,ER55893,,FAM/Unknown,,0,
fam_er55894,2013,FAM,ER55894,,FAM/Unknown,,0,
fam_er55895,2013,FAM,ER55895,,FAM/Unknown,,0,
fam_er55896,2013,FAM,ER55896,,FAM/Unknown,,0,
fam_er55897,2013,FAM,ER55897,,FAM/Unknown,,0,
fam_er55898,2013,FAM,ER55898,,FAM/Unknown,,0,
fam_er55899,2013,FAM,ER55899,,FAM/Unknown,,0,
fam_er55900,2013,FAM,ER55900,,FAM/Unknown,,0,
fam_er55901,2013,FAM,ER55901,,FAM/Unknown,,0,
fam_er55902,2013,FAM,ER55902,,FAM/Unknown,,0,
fam_er55903,2013,FAM,ER55903,,FAM/Unknown,,0,
fam_er55904,2013,FAM,ER55904,,FAM/Unknown,,0,
fam_er55905,2013,FAM,ER55905,,FAM/Unknown,,0,
fam_er55906,2013,FAM,ER55906,,FAM/Unknown,,0,
fam_er55907,2013,FAM,ER55907,,FAM/Unknown,,0,
fam_er55908,2013,FAM,ER55908,,FAM/Unknown,,0,
fam_er55909,2013,FAM,ER55909,,FAM/Unknown,,0,
fam_er55910,2013,FAM,ER55910,,FAM/Unknown,,0,
fam_er55911,2013,FAM,ER55911,,FAM/Unknown,,0,
fam_er55912,2013,FAM,ER55912,,FAM/Unknown,,0,
fam_er55913,2013,FAM,ER55913,,FAM/Unknown,,0,
fam_er55914,2013,FAM,ER55914,,FAM/Unknown,,0,
fam_er55915,2013,FAM,ER55915,,FAM/Unknown,,0,
fam_er55916,2013,FAM,ER55916,,FAM/Unknown,,0,
fam_er55917,2013,FAM,ER55917,,FAM/Unknown,,0,
fam_er55918,2013,FAM,ER55918,,FAM/Unknown,,0,
fam_er55919,2013,FAM,ER55919,,FAM/Unknown,,0,
fam_er55920,2013,FAM,ER55920,,FAM/Unknown,,0,
fam_er55921,2013,FAM,ER55921,,FAM/Unknown,,0,
fam_er55922,2013,FAM,ER55922,,FAM/Unknown,,0,
fam_er55923,2013,FAM,ER55923,,FAM/Unknown,,0,
fam_er55924,2013,FAM,ER55924,,FAM/Unknown,,0,
fam_er55925,2013,FAM,ER55925,,FAM/Unknown,,0,
fam_er55926,2013,FAM,ER55926,,FAM/Unknown,,0,
fam_er55927,2013,FAM,ER55927,,FAM/Unknown,,0,
fam_er55928,2013,FAM,ER55928,,FAM/Unknown,,0,
fam_er55929,2013,FAM,ER55929,,FAM/Unknown,,0,
fam_er55930,2013,FAM,ER55930,,FAM/Unknown,,0,
fam_er55931,2013,FAM,ER55931,,FAM/Unknown,,0,
fam_er55932,2013,FAM,ER55932,,FAM/Unknown,,0,
fam_er55933,2013,FAM,ER55933,,FAM/Unknown,,0,
fam_er55934,2013,FAM,ER55934,,FAM/Unknown,,0,
fam_er55935,2013,FAM,ER55935,,FAM/Unknown,,0,
fam_er55936,2013,FAM,ER55936,,FAM/Unknown,,0,
fam_er55937,2013,FAM,ER55937,,FAM/Unknown,,0,
fam_er55938,2013,FAM,ER55938,,FAM/Unknown,,0,
fam_er55939,2013,FAM,ER55939,,FAM/Unknown,,0,
fam_er55940,2013,FAM,ER55940,,FAM/Unknown,,0,
fam_er55941,2013,FAM,ER55941,,FAM/Unknown,,0,
fam_er55942,2013,FAM,ER55942,,FAM/Unknown,,0,
fam_er55943,2013,FAM,ER55943,,FAM/Unknown,,0,
fam_er55944,2013,FAM,ER55944,,FAM/Unknown,,0,
fam_er55945,2013,FAM,ER55945,,FAM/Unknown,,0,
fam_er55946,2013,FAM,ER55946,,FAM/Unknown,,0,
fam_er55947,2013,FAM,ER55947,,FAM/Unknown,,0,
fam_er55948,2013,FAM,ER55948,,FAM/Unknown,,0,
fam_er55949,2013,FAM,ER55949,,FAM/Unknown,,0,
fam_er55950,2013,FAM,ER55950,,FAM/Unknown,,0,
fam_er55951,2013,FAM,ER55951,,FAM/Unknown,,0,
fam_er55952,2013,FAM,ER55952,,FAM/Unknown,,0,
fam_er55953,2013,FAM,ER55953,,FAM/Unknown,,0,
fam_er55954,2013,FAM,ER55954,,FAM/Unknown,,0,
fam_er55955,2013,FAM,ER55955,,FAM/Unknown,,0,
fam_er55956,2013,FAM,ER55956,,FAM/Unknown,,0,
fam_er55957,2013,FAM,ER55957,,FAM/Unknown,,0,
fam_er55958,2013,FAM,ER55958,,FAM/Unknown,,0,
fam_er55959,2013,FAM,ER55959,,FAM/Unknown,,0,
fam_er55960,2013,FAM,ER55960,,FAM/Unknown,,0,
fam_er55961,2013,FAM,ER55961,,FAM/Unknown,,0,
fam_er55962,2013,FAM,ER55962,,FAM/Unknown,,0,
fam_er55963,2013,FAM,ER55963,,FAM/Unknown,,0,
fam_er55964,2013,FAM,ER55964,,FAM/Unknown,,0,
fam_er55965,2013,FAM,ER55965,,FAM/Unknown,,0,
fam_er55966,2013,FAM,ER55966,,FAM/Unknown,,0,
fam_er55967,2013,FAM,ER55967,,FAM/Unknown,,0,
fam_er55968,2013,FAM,ER55968,,FAM/Unknown,,0,
fam_er55969,2013,FAM,ER55969,,FAM/Unknown,,0,
fam_er55970,2013,FAM,ER55970,,FAM/Unknown,,0,
fam_er55971,2013,FAM,ER55971,,FAM/Unknown,,0,
fam_er55972,2013,FAM,ER55972,,FAM/Unknown,,0,
fam_er55973,2013,FAM,ER55973,,FAM/Unknown,,0,
fam_er55974,2013,FAM,ER55974,,FAM/Unknown,,0,
fam_er55975,2013,FAM,ER55975,,FAM/Unknown,,0,
fam_er55976,2013,FAM,ER55976,,FAM/Unknown,,0,
fam_er55977,2013,FAM,ER55977,,FAM/Unknown,,0,
fam_er55978,2013,FAM,ER55978,,FAM/Unknown,,0,
fam_er55979,2013,FAM,ER55979,,FAM/Unknown,,0,
fam_er55980,2013,FAM,ER55980,,FAM/Unknown,,0,
fam_er55981,2013,FAM,ER55981,,FAM/Unknown,,0,
fam_er55982,2013,FAM,ER55982,,FAM/Unknown,,0,
fam_er55983,2013,FAM,ER55983,,FAM/Unknown,,0,
fam_er55984,2013,FAM,ER55984,,FAM/Unknown,,0,
fam_er55985,2013,FAM,ER55985,,FAM/Unknown,,0,
fam_er55986,2013,FAM,ER55986,,FAM/Unknown,,0,
fam_er55987,2013,FAM,ER55987,,FAM/Unknown,,0,
fam_er55988,2013,FAM,ER55988,,FAM/Unknown,,0,
fam_er55989,2013,FAM,ER55989,,FAM/Unknown,,0,
fam_er55990,2013,FAM,ER55990,,FAM/Unknown,,0,
fam_er55991,2013,FAM,ER55991,,FAM/Unknown,,0,
fam_er55992,2013,FAM,ER55992,,FAM/Unknown,,0,
fam_er55993,2013,FAM,ER55993,,FAM/Unknown,,0,
fam_er55994,2013,FAM,ER55994,,FAM/Unknown,,0,
fam_er55995,2013,FAM,ER55995,,FAM/Unknown,,0,
fam_er55996,2013,FAM,ER55996,,FAM/Unknown,,0,
fam_er55997,2013,FAM,ER55997,,FAM/Unknown,,0,
fam_er55998,2013,FAM,ER55998,,FAM/Unknown,,0,
fam_er55999,2013,FAM,ER55999,,FAM/Unknown,,0,
fam_er56000,2013,FAM,ER56000,,FAM/Unknown,,0,
fam_er56001,2013,FAM,ER56001,,FAM/Unknown,,0,
fam_er56002,2013,FAM,ER56002,,FAM/Unknown,,0,
fam_er56003,2013,FAM,ER56003,,FAM/Unknown,,0,
fam_er56004,2013,FAM,ER56004,,FAM/Unknown,,0,
fam_er56005,2013,FAM,ER56005,,FAM/Unknown,,0,
fam_er56006,2013,FAM,ER56006,,FAM/Unknown,,0,
fam_er56007,2013,FAM,ER56007,,FAM/Unknown,,0,
fam_er56008,2013,FAM,ER56008,,FAM/Unknown,,0,
fam_er56009,2013,FAM,ER56009,,FAM/Unknown,,0,
fam_er56010,2013,FAM,ER56010,,FAM/Unknown,,0,
fam_er56011,2013,FAM,ER56011,,FAM/Unknown,,0,
fam_er56012,2013,FAM,ER56012,,FAM/Unknown,,0,
fam_er56013,2013,FAM,ER56013,,FAM/Unknown,,0,
fam_er56014,2013,FAM,ER56014,,FAM/Unknown,,0,
fam_er56015,2013,FAM,ER56015,,FAM/Unknown,,0,
fam_er56016,2013,FAM,ER56016,,FAM/Unknown,,0,
fam_er56017,2013,FAM,ER56017,,FAM/Unknown,,0,
fam_er56018,2013,FAM,ER56018,,FAM/Unknown,,0,
fam_er56019,2013,FAM,ER56019,,FAM/Unknown,,0,
fam_er56020,2013,FAM,ER56020,,FAM/Unknown,,0,
fam_er56021,2013,FAM,ER56021,,FAM/Unknown,,0,
fam_er56022,2013,FAM,ER56022,,FAM/Unknown,,0,
fam_er56023,2013,FAM,ER56023,,FAM/Unknown,,0,
fam_er56024,2013,FAM,ER56024,,FAM/Unknown,,0,
fam_er56025,2013,FAM,ER56025,,FAM/Unknown,,0,
fam_er56026,2013,FAM,ER56026,,FAM/Unknown,,0,
fam_er56027,2013,FAM,ER56027,,FAM/Unknown,,0,
fam_er56028,2013,FAM,ER56028,,FAM/Unknown,,0,
fam_er56029,2013,FAM,ER56029,,FAM/Unknown,,0,
fam_er56030,2013,FAM,ER56030,,FAM/Unknown,,0,
fam_er56031,2013,FAM,ER56031,,FAM/Unknown,,0,
fam_er56032,2013,FAM,ER56032,,FAM/Unknown,,0,
fam_er56033,2013,FAM,ER56033,,FAM/Unknown,,0,
fam_er56034,2013,FAM,ER56034,,FAM/Unknown,,0,
fam_er56035,2013,FAM,ER56035,,FAM/Unknown,,0,
fam_er56036,2013,FAM,ER56036,,FAM/Unknown,,0,
fam_er56037,2013,FAM,ER56037,,FAM/Unknown,,0,
fam_er56038,2013,FAM,ER56038,,FAM/Unknown,,0,
fam_er56039,2013,FAM,ER56039,,FAM/Unknown,,0,
fam_er56040,2013,FAM,ER56040,,FAM/Unknown,,0,
fam_er56041,2013,FAM,ER56041,,FAM/Unknown,,0,
fam_er56042,2013,FAM,ER56042,,FAM/Unknown,,0,
fam_er56043,2013,FAM,ER56043,,FAM/Unknown,,0,
fam_er56044,2013,FAM,ER56044,,FAM/Unknown,,0,
fam_er56045,2013,FAM,ER56045,,FAM/Unknown,,0,
fam_er56046,2013,FAM,ER56046,,FAM/Unknown,,0,
fam_er56047,2013,FAM,ER56047,,FAM/Unknown,,0,
fam_er56048,2013,FAM,ER56048,,FAM/Unknown,,0,
fam_er56049,2013,FAM,ER56049,,FAM/Unknown,,0,
fam_er56050,2013,FAM,ER56050,,FAM/Unknown,,0,
fam_er56051,2013,FAM,ER56051,,FAM/Unknown,,0,
fam_er56052,2013,FAM,ER56052,,FAM/Unknown,,0,
fam_er56053,2013,FAM,ER56053,,FAM/Unknown,,0,
fam_er56054,2013,FAM,ER56054,,FAM/Unknown,,0,
fam_er56055,2013,FAM,ER56055,,FAM/Unknown,,0,
fam_er56056,2013,FAM,ER56056,,FAM/Unknown,,0,
fam_er56057,2013,FAM,ER56057,,FAM/Unknown,,0,
fam_er56058,2013,FAM,ER56058,,FAM/Unknown,,0,
fam_er56059,2013,FAM,ER56059,,FAM/Unknown,,0,
fam_er56060,2013,FAM,ER56060,,FAM/Unknown,,0,
fam_er56061,2013,FAM,ER56061,,FAM/Unknown,,0,
fam_er56062,2013,FAM,ER56062,,FAM/Unknown,,0,
fam_er56063,2013,FAM,ER56063,,FAM/Unknown,,0,
fam_er56064,2013,FAM,ER56064,,FAM/Unknown,,0,
fam_er56065,2013,FAM,ER56065,,FAM/Unknown,,0,
fam_er56066,2013,FAM,ER56066,,FAM/Unknown,,0,
fam_er56067,2013,FAM,ER56067,,FAM/Unknown,,0,
fam_er56068,2013,FAM,ER56068,,FAM/Unknown,,0,
fam_er56069,2013,FAM,ER56069,,FAM/Unknown,,0,
fam_er56070,2013,FAM,ER56070,,FAM/Unknown,,0,
fam_er56071,2013,FAM,ER56071,,FAM/Unknown,,0,
fam_er56072,2013,FAM,ER56072,,FAM/Unknown,,0,
fam_er56073,2013,FAM,ER56073,,FAM/Unknown,,0,
fam_er56074,2013,FAM,ER56074,,FAM/Unknown,,0,
fam_er56075,2013,FAM,ER56075,,FAM/Unknown,,0,
fam_er56076,2013,FAM,ER56076,,FAM/Unknown,,0,
fam_er56077,2013,FAM,ER56077,,FAM/Unknown,,0,
fam_er56078,2013,FAM,ER56078,,FAM/Unknown,,0,
fam_er56079,2013,FAM,ER56079,,FAM/Unknown,,0,
fam_er56080,2013,FAM,ER56080,,FAM/Unknown,,0,
fam_er56081,2013,FAM,ER56081,,FAM/Unknown,,0,
fam_er56082,2013,FAM,ER56082,,FAM/Unknown,,0,
fam_er56083,2013,FAM,ER56083,,FAM/Unknown,,0,
fam_er56084,2013,FAM,ER56084,,FAM/Unknown,,0,
fam_er56085,2013,FAM,ER56085,,FAM/Unknown,,0,
fam_er56086,2013,FAM,ER56086,,FAM/Unknown,,0,
fam_er56087,2013,FAM,ER56087,,FAM/Unknown,,0,
fam_er56088,2013,FAM,ER56088,,FAM/Unknown,,0,
fam_er56089,2013,FAM,ER56089,,FAM/Unknown,,0,
fam_er56090,2013,FAM,ER56090,,FAM/Unknown,,0,
fam_er56091,2013,FAM,ER56091,,FAM/Unknown,,0,
fam_er56092,2013,FAM,ER56092,,FAM/Unknown,,0,
fam_er56093,2013,FAM,ER56093,,FAM/Unknown,,0,
fam_er56094,2013,FAM,ER56094,,FAM/Unknown,,0,
fam_er56095,2013,FAM,ER56095,,FAM/Unknown,,0,
fam_er56096,2013,FAM,ER56096,,FAM/Unknown,,0,
fam_er56097,2013,FAM,ER56097,,FAM/Unknown,,0,
fam_er56098,2013,FAM,ER56098,,FAM/Unknown,,0,
fam_er56099,2013,FAM,ER56099,,FAM/Unknown,,0,
fam_er56100,2013,FAM,ER56100,,FAM/Unknown,,0,
fam_er56101,2013,FAM,ER56101,,FAM/Unknown,,0,
fam_er56102,2013,FAM,ER56102,,FAM/Unknown,,0,
fam_er56103,2013,FAM,ER56103,,FAM/Unknown,,0,
fam_er56104,2013,FAM,ER56104,,FAM/Unknown,,0,
fam_er56105,2013,FAM,ER56105,,FAM/Unknown,,0,
fam_er56106,2013,FAM,ER56106,,FAM/Unknown,,0,
fam_er56107,2013,FAM,ER56107,,FAM/Unknown,,0,
fam_er56108,2013,FAM,ER56108,,FAM/Unknown,,0,
fam_er56109,2013,FAM,ER56109,,FAM/Unknown,,0,
fam_er56110,2013,FAM,ER56110,,FAM/Unknown,,0,
fam_er56111,2013,FAM,ER56111,,FAM/Unknown,,0,
fam_er56112,2013,FAM,ER56112,,FAM/Unknown,,0,
fam_er56113,2013,FAM,ER56113,,FAM/Unknown,,0,
fam_er56114,2013,FAM,ER56114,,FAM/Unknown,,0,
fam_er56115,2013,FAM,ER56115,,FAM/Unknown,,0,
fam_er56116,2013,FAM,ER56116,,FAM/Unknown,,0,
fam_er56117,2013,FAM,ER56117,,FAM/Unknown,,0,
fam_er56118,2013,FAM,ER56118,,FAM/Unknown,,0,
fam_er56119,2013,FAM,ER56119,,FAM/Unknown,,0,
fam_er56120,2013,FAM,ER56120,,FAM/Unknown,,0,
fam_er56121,2013,FAM,ER56121,,FAM/Unknown,,0,
fam_er56122,2013,FAM,ER56122,,FAM/Unknown,,0,
fam_er56123,2013,FAM,ER56123,,FAM/Unknown,,0,
fam_er56124,2013,FAM,ER56124,,FAM/Unknown,,0,
fam_er56125,2013,FAM,ER56125,,FAM/Unknown,,0,
fam_er56126,2013,FAM,ER56126,,FAM/Unknown,,0,
fam_er56127,2013,FAM,ER56127,,FAM/Unknown,,0,
fam_er56128,2013,FAM,ER56128,,FAM/Unknown,,0,
fam_er56129,2013,FAM,ER56129,,FAM/Unknown,,0,
fam_er56130,2013,FAM,ER56130,,FAM/Unknown,,0,
fam_er56131,2013,FAM,ER56131,,FAM/Unknown,,0,
fam_er56132,2013,FAM,ER56132,,FAM/Unknown,,0,
fam_er56133,2013,FAM,ER56133,,FAM/Unknown,,0,
fam_er56134,2013,FAM,ER56134,,FAM/Unknown,,0,
fam_er56135,2013,FAM,ER56135,,FAM/Unknown,,0,
fam_er56136,2013,FAM,ER56136,,FAM/Unknown,,0,
fam_er56137,2013,FAM,ER56137,,FAM/Unknown,,0,
fam_er56138,2013,FAM,ER56138,,FAM/Unknown,,0,
fam_er56139,2013,FAM,ER56139,,FAM/Unknown,,0,
fam_er56140,2013,FAM,ER56140,,FAM/Unknown,,0,
